CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
OPTSTKGMRINFRA29-MAR-2023CE37	5.45	0	0	0		6.05	0.6	0	0	0	40.75	0	0
OPTSTKDIVISLAB25-JAN-2023CE3520	89.65	48.1	48.1	43.55	43.55	66.15	23.5	6	1500	10	3372.65	5348137.5	68137.5
OPTIDXBANKNIFTY25-JAN-2023PE37300	17.1	25.4	25.4	16.15	16.9	16.9	0.2	16	4525	181	43203.1	168860562.5	78062.5
OPTSTKBAJAJ-AUTO29-MAR-2023PE3520	126.25	0	0	0		139.35	13.1	0	0	0	3574.1	0	0
OPTSTKTCS29-MAR-2023CE3520	97.25	0	0	0		94.85	2.4	0	0	0	3261.35	0	0
OPTSTKASIANPAINT25-JAN-2023CE3520	7.8	0	0	0		3.75	4.05	0	0	0	3047.15	0	0
OPTSTKTCS25-JAN-2023CE3520	10.05	8.9	8.95	7.65	8.8	8.8	1.25	90	17150	98	3261.35	60511001.25	143001.25
OPTSTKASIANPAINT29-MAR-2023PE3520	439.75	0	0	0		470.7	30.95	0	0	0	3047.15	0	0
OPTIDXBANKNIFTY25-JAN-2023CE37300	5884.85	0	0	0		6070.35	185.5	0	0	0	43203.1	0	0
OPTSTKDIVISLAB23-FEB-2023CE3520	154.85	0	0	0		130.4	24.45	0	0	0	3372.65	0	0
OPTSTKPNB25-JAN-2023PE37	0	0	0	0		0	0	0	0	0	57.15	0	0
OPTSTKBAJAJ-AUTO25-JAN-2023CE3520	171.65	95.75	95.75	79	86.4	86.4	85.25	10	8000	32	3574.1	28844375	684375
OPTSTKBAJAJ-AUTO23-FEB-2023PE3520	95.8	0	0	0		107.9	12.1	0	0	0	3574.1	0	0
OPTSTKGMRINFRA29-MAR-2023PE37	2.05	0	0	0		1.7	0.35	0	0	0	40.75	0	0
OPTSTKDIVISLAB29-MAR-2023CE3520	214.95	0	0	0		189.75	25.2	0	0	0	3372.65	0	0
OPTSTKASIANPAINT23-FEB-2023PE3520	428.55	0	0	0		462.75	34.2	0	0	0	3047.15	0	0
OPTSTKASIANPAINT29-MAR-2023CE3520	67.1	0	0	0		54.3	12.8	0	0	0	3047.15	0	0
OPTSTKMRF25-JAN-2023CE72000	16903.25	0	0	0		16371.8	531.45	0	0	0	88053.25	0	0
OPTSTKPNB25-JAN-2023CE37	19.65	0	0	0		20.35	0.7	0	0	0	57.15	0	0
OPTSTKTCS29-MAR-2023PE3520	301.35	0	0	0		297.05	4.3	0	0	0	3261.35	0	0
OPTSTKBAJAJ-AUTO29-MAR-2023CE3520	281.45	0	0	0		249.9	31.55	0	0	0	3574.1	0	0
OPTSTKDIVISLAB23-FEB-2023PE3520	224.95	0	0	0		243.5	18.55	0	0	0	3372.65	0	0
OPTSTKGMRINFRA25-JAN-2023PE37	0.5	0.45	0.45	0.3	0.35	0.35	0.15	99	3555000	158	40.75	132878250	1343250
OPTSTKTCS23-FEB-2023PE3520	284.15	0	0	0		279.15	5	0	0	0	3261.35	0	0
OPTSTKASIANPAINT25-JAN-2023PE3520	422.5	0	0	0		461.65	39.15	0	0	0	3047.15	0	0
OPTSTKGMRINFRA25-JAN-2023CE37	3.7	3.75	4.45	3.75	4.45	4.4	0.7	11	90000	4	40.75	3688875	358875
OPTSTKBAJAJ-AUTO25-JAN-2023PE3520	32.5	43.1	67	38.7	40.8	40.8	8.3	34	58250	233	3574.1	208249537.5	3209537.5
OPTSTKBAJAJ-AUTO23-FEB-2023CE3520	228.5	0	0	0		196.25	32.25	0	0	0	3574.1	0	0
OPTSTKTCS23-FEB-2023CE3520	57.55	0	0	0		54.75	2.8	0	0	0	3261.35	0	0
OPTSTKGMRINFRA23-FEB-2023PE37	1.45	0.5	0.5	0.5	0.5	1.15	0.3	1	22500	1	40.75	843750	11250
OPTSTKHINDCOPPER25-JAN-2023CE92.5	18.55	0	0	0		25	6.45	0	0	0	116.75	0	0
OPTSTKHINDCOPPER25-JAN-2023PE92.5	1	0.2	0.2	0.2	0.2	0.35	0.65	2	4800	1	116.75	444960	960
OPTSTKMANAPPURAM25-JAN-2023CE92.5	24.3	0	0	0		27.35	3.05	0	0	0	119.35	0	0
OPTSTKNMDC25-JAN-2023CE92.5	31.1	0	0	0		34	2.9	0	0	0	126.05	0	0
OPTSTKMANAPPURAM23-FEB-2023CE92.5	25.55	0	0	0		28.35	2.8	0	0	0	119.35	0	0
OPTSTKNMDC25-JAN-2023PE92.5	0.1	0	0	0		0.05	0.05	2	0	0	126.05	0	0
OPTSTKABCAPITAL25-JAN-2023PE92.5	0	0	0	0		0	0	0	0	0	155.4	0	0
OPTSTKHINDCOPPER23-FEB-2023PE92.5	2.65	0	0	0		1.55	1.1	0	0	0	116.75	0	0
OPTIDXBANKNIFTY02-FEB-2023PE43100	1275.25	0	0	0		1126.75	148.5	0	0	0	43203.1	0	0
OPTSTKHINDCOPPER29-MAR-2023CE92.5	23	0	0	0		28.75	5.75	0	0	0	116.75	0	0
OPTIDXBANKNIFTY23-FEB-2023PE43100	1003.85	962.9	985.05	860.85	878.95	878.95	124.9	26	700	28	43203.1	30795985	625985
OPTSTKASHOKLEY25-JAN-2023CE92.5	51.35	0	0	0		56.55	5.2	0	0	0	148.65	0	0
OPTSTKRBLBANK25-JAN-2023PE92.5	0	0	0	0		0	0	0	0	0	181.35	0	0
OPTSTKFSL23-FEB-2023PE92.5	3.1	0	0	0		2.7	0.4	0	0	0	103.35	0	0
OPTSTKNMDC23-FEB-2023PE92.5	0.5	0	0	0		0.35	0.15	0	0	0	126.05	0	0
OPTIDXBANKNIFTY25-JAN-2023PE43100	686	645.95	690	520	568.5	568.5	117.5	1599	151975	6079	43203.1	6639185343	89062842.5
OPTIDXBANKNIFTY19-JAN-2023CE43100	609.25	680.05	794.9	612.6	721.7	721.7	112.45	54	5400	216	43203.1	236523261.3	3783261.25
OPTSTKHINDCOPPER29-MAR-2023PE92.5	4.35	0	0	0		3	1.35	0	0	0	116.75	0	0
OPTSTKFSL25-JAN-2023PE92.5	1.45	0	0	0		1.1	0.35	0	0	0	103.35	0	0
OPTIDXBANKNIFTY12-JAN-2023CE43100	474.8	494	645.35	434.35	546.95	546.95	72.15	2211	426250	17050	43203.1	18599681159	228306158.8
OPTSTKFSL25-JAN-2023CE92.5	11.7	0	0	0		12.35	0.65	0	0	0	103.35	0	0
OPTSTKMANAPPURAM29-MAR-2023PE92.5	1.9	0	0	0		1.45	0.45	0	0	0	119.35	0	0
OPTIDXBANKNIFTY02-FEB-2023CE43100	1439.85	1067	1067	1067	1067	1480.25	40.4	1	25	1	43203.1	1104175	26675
OPTIDXBANKNIFTY12-JAN-2023PE43100	529.9	467.3	515	330	372.25	372.25	157.65	2128	365000	14600	43203.1	15877697401	146197401.3
OPTIDXBANKNIFTY05-JAN-2023CE43100	302.45	320	459.15	248	346.5	346.5	44.05	32790	48030350	1921214	43203.1	2.08682E+12	16707635520
OPTSTKNMDC23-FEB-2023CE92.5	32	0	0	0		34.8	2.8	0	0	0	126.05	0	0
OPTSTKBANKBARODA25-JAN-2023CE92.5	93.65	0	0	0		94.15	0.5	0	0	0	186.25	0	0
OPTSTKIBULHSGFIN25-JAN-2023PE92.5	0.05	0	0	0		0.05	0	0	0	0	154.75	0	0
OPTIDXBANKNIFTY29-MAR-2023CE43100	2500.15	0	0	0		2566.75	66.6	0	0	0	43203.1	0	0
OPTSTKBANKBARODA25-JAN-2023PE92.5	0	0	0	0		0	0	0	0	0	186.25	0	0
OPTSTKABCAPITAL25-JAN-2023CE92.5	58.15	0	0	0		63.3	5.15	0	0	0	155.4	0	0
OPTIDXBANKNIFTY25-JAN-2023CE43100	744.45	794.9	936.7	723.65	835.35	835.35	90.9	1018	139150	5566	43203.1	6112499438	115134437.5
OPTSTKFSL23-FEB-2023CE92.5	13.85	0	0	0		14.45	0.6	0	0	0	103.35	0	0
OPTSTKIBULHSGFIN25-JAN-2023CE92.5	62.7	0	0	0		62.65	0.05	0	0	0	154.75	0	0
OPTIDXBANKNIFTY23-FEB-2023CE43100	1170.75	1258.3	1401.9	1234.3	1401.9	1948.85	778.1	44	425	17	43203.1	18885622.5	568122.5
OPTIDXBANKNIFTY05-JAN-2023PE43100	383	331.15	370	171.45	218.1	218.1	164.9	37794	57941000	2317640	43203.1	2.51147E+12	14216423933
OPTSTKRBLBANK25-JAN-2023CE92.5	87.35	0	0	0		89.25	1.9	0	0	0	181.35	0	0
OPTIDXFINNIFTY03-JAN-2023PE20350	1354.25	0	0	0		1271.8	82.45	0	0	0	19074.45	0	0
OPTSTKPIDILITIND23-FEB-2023PE2760	230.4	0	0	0		243.75	13.35	0	0	0	2530	0	0
OPTSTKTITAN25-JAN-2023PE2760	189	0	0	0		209.5	20.5	0	0	0	2565.75	0	0
OPTSTKHEROMOTOCO29-MAR-2023CE2760	186.55	0	0	0		169.85	16.7	0	0	0	2715.9	0	0
OPTSTKSIEMENS23-FEB-2023PE2760	99.25	0	0	0		95.2	4.05	0	0	0	2828.35	0	0
OPTIDXNIFTY05-JAN-2023PE20350	2221.85	0	0	0		2141.3	80.55	0	0	0	18197.45	0	0
OPTSTKHDFC23-FEB-2023PE2760	188.5	0	0	0		177.25	11.25	0	0	0	2652.4	0	0
OPTSTKHEROMOTOCO25-JAN-2023PE2760	63	64.1	72	63.05	72	105.55	42.55	23	3600	12	2715.9	10176135	240135
OPTSTKASIANPAINT25-JAN-2023PE2760	8.75	5.05	5.05	5.05	5.05	9.9	1.15	1	200	1	3047.15	553010	1010
OPTSTKSIEMENS23-FEB-2023CE2760	194.35	0	0	0		190.4	3.95	0	0	0	2828.35	0	0
OPTSTKOFSS23-FEB-2023PE2760	38.65	0	0	0		35.95	2.7	0	0	0	3024.4	0	0
OPTSTKALKEM23-FEB-2023CE2760	300.8	0	0	0		293.9	6.9	0	0	0	3001.1	0	0
OPTSTKHEROMOTOCO23-FEB-2023PE2760	133.3	0	0	0		141.3	8	0	0	0	2715.9	0	0
OPTSTKSIEMENS29-MAR-2023PE2760	128.9	0	0	0		125.7	3.2	0	0	0	2828.35	0	0
OPTSTKHINDUNILVR29-MAR-2023CE2760	81.2	0	0	0		77	4.2	0	0	0	2558.4	0	0
OPTSTKTITAN23-FEB-2023CE2760	83.4	0	0	0		67.8	15.6	0	0	0	2565.75	0	0
OPTSTKHINDUNILVR25-JAN-2023CE2760	6.7	6.8	7.2	5.05	5.6	5.6	1.1	108	39900	133	2558.4	110357220	233220
OPTSTKHDFC29-MAR-2023PE2760	213.8	0	0	0		203.9	9.9	0	0	0	2652.4	0	0
OPTSTKTITAN29-MAR-2023CE2760	125.65	0	0	0		108.65	17	0	0	0	2565.75	0	0
OPTIDXNIFTY25-JAN-2023CE20350	6.8	5	5	3.55	3.8	3.8	3	9	3150	63	18197.45	64114420	11920
OPTIDXNIFTY05-JAN-2023CE20350	0.85	0.85	1.1	0.5	0.55	0.55	0.3	230	13200	264	18197.45	268629482.5	9482.5
OPTSTKRELIANCE29-MAR-2023PE2760	262.1	0	0	0		243.05	19.05	0	0	0	2575.85	0	0
OPTSTKPIDILITIND29-MAR-2023CE2760	82.3	0	0	0		72.15	10.15	0	0	0	2530	0	0
OPTSTKPIDILITIND25-JAN-2023CE2760	18.45	0	0	0		12.15	6.3	0	0	0	2530	0	0
OPTIDXFINNIFTY10-JAN-2023PE20350	1348.65	0	0	0		1258.25	90.4	0	0	0	19074.45	0	0
OPTIDXFINNIFTY03-JAN-2023CE20350	0.95	0.75	0.75	0.3	0.45	0.45	0.5	40	5200	130	19074.45	105822206	2206
OPTSTKTITAN25-JAN-2023CE2760	18.55	19.1	19.1	12.1	13.3	13.3	5.25	95	82500	220	2565.75	228948956.3	1248956.25
OPTSTKPIDILITIND25-JAN-2023PE2760	214.85	0	0	0		230.45	15.6	0	0	0	2530	0	0
OPTSTKHINDUNILVR25-JAN-2023PE2760	204.05	0	0	0		204.65	0.6	5	0	0	2558.4	0	0
OPTIDXFINNIFTY24-JAN-2023PE20350	1381.6	0	0	0		1294.55	87.05	0	0	0	19074.45	0	0
OPTIDXBANKNIFTY25-JAN-2023PE37900	32	20	20	18.3	18.3	18.1	13.9	39	50	2	43203.1	1895957.5	957.5
OPTSTKOFSS29-MAR-2023CE2760	372	0	0	0		368.65	3.35	0	0	0	3024.4	0	0
OPTSTKHDFC29-MAR-2023CE2760	137.75	0	0	0		140.55	2.8	0	0	0	2652.4	0	0
OPTSTKASIANPAINT29-MAR-2023CE2760	424.45	0	0	0		387.3	37.15	0	0	0	3047.15	0	0
OPTIDXBANKNIFTY25-JAN-2023CE37900	5302.65	0	0	0		5482.1	179.45	0	0	0	43203.1	0	0
OPTSTKOFSS25-JAN-2023PE2760	14.65	0	0	0		11.85	2.8	0	0	0	3024.4	0	0
OPTSTKHEROMOTOCO25-JAN-2023CE2760	50.95	47.6	47.6	34.7	38.5	38.5	12.45	96	39900	133	2715.9	111728580	1604580
OPTSTKTITAN23-FEB-2023PE2760	217.1	0	0	0		235.2	18.1	0	0	0	2565.75	0	0
OPTIDXFINNIFTY07-FEB-2023CE20350	204.9	0	0	0		204.3	0.6	0	0	0	19074.45	0	0
OPTSTKWHIRLPOOL29-MAR-2023PE1280	13.4	0	0	0		12.8	0.6	0	0	0	1496.05	0	0
OPTSTKINDUSINDBK25-JAN-2023PE1280	92.75	70	71.8	68.5	71.8	85.85	6.9	44	7200	16	1226.35	9716625	500625
OPTIDXNIFTY09-FEB-2023PE18100	413.85	0	0	0		361.35	52.5	0	0	0	18197.45	0	0
OPTSTKHAVELLS23-FEB-2023PE1280	178.5	0	0	0		177.7	0.8	0	0	0	1100.6	0	0
OPTSTKINFY23-FEB-2023PE1280	6.1	0	0	0		4.5	1.6	0	0	0	1524	0	0
OPTIDXNIFTY05-JAN-2023CE18100	127.3	134.05	175.5	100.15	156.65	156.65	29.35	40040	74617600	1492352	18197.45	1.3611E+12	10524667255
OPTIDXNIFTY29-MAR-2023PE18100	415.55	400	400	361.55	362.75	362.75	52.8	76	1750	35	18197.45	32340060	665060
OPTIDXNIFTY12-JAN-2023CE18100	202.65	206.05	243.9	175.5	230.95	230.95	28.3	3748	1020600	20412	18197.45	18690780570	217920570
OPTSTKMUTHOOTFIN25-JAN-2023PE1280	213.05	0	0	0		186.1	26.95	0	0	0	1091.65	0	0
OPTIDXNIFTY19-JAN-2023PE18100	191.9	184.3	202.8	141.15	146.85	146.85	45.05	494	47700	954	18197.45	871146357.5	7776357.5
OPTSTKLT25-JAN-2023PE1280	0	0	0	0		0	0	0	0	0	2089.4	0	0
OPTSTKBAJAJFINSV25-JAN-2023PE1280	2.35	0	0	0		1.55	0.8	0	0	0	1552.5	0	0
OPTSTKTATACOMM25-JAN-2023CE1280	45	64.9	79.25	50.05	65.2	65.2	20.2	90	411000	822	1317.55	553256150	27176150
OPTSTKMETROPOLIS25-JAN-2023PE1280	43.25	34	44.1	24.55	27.75	27.75	15.5	10	6800	17	1317.65	8960640	256640
OPTSTKMCX25-JAN-2023PE1280	2.5	4.45	4.6	3.85	4.05	7.55	5.05	7	5200	13	1457.7	6678620	22620
OPTSTKTRENT25-JAN-2023PE1280	26.7	0	0	0		26.45	0.25	0	0	0	1342.2	0	0
OPTIDXNIFTY02-FEB-2023CE18100	399.9	425	425	401.5	401.5	530	130.1	88	150	3	18197.45	2777325	62325
OPTSTKTECHM23-FEB-2023PE1280	254.2	0	0	0		261	6.8	0	0	0	1009.5	0	0
OPTSTKTRENT29-MAR-2023PE1280	65.3	0	0	0		66.85	1.55	0	0	0	1342.2	0	0
OPTSTKDALBHARAT25-JAN-2023CE1280	589	0	0	0		613.15	24.15	0	0	0	1887.7	0	0
OPTSTKSBILIFE25-JAN-2023PE1280	65.45	57.45	57.45	57.45	57.45	58.1	7.35	1	750	1	1240.05	1003087.5	43087.5
OPTSTKDALBHARAT25-JAN-2023PE1280	0.05	0	0	0		0.05	0	0	0	0	1887.7	0	0
OPTSTKWHIRLPOOL29-MAR-2023CE1280	252	0	0	0		249.4	2.6	0	0	0	1496.05	0	0
OPTIDXNIFTY25-JAN-2023CE18100	322.85	315	363	299.25	351.2	351.2	28.35	10036	1518600	30372	18197.45	27997219730	510559730
OPTSTKICICIGI29-MAR-2023CE1280	68.4	0	0	0		68.75	0.35	0	0	0	1241.35	0	0
OPTIDXFINNIFTY28-FEB-2023PE18100	322.9	0	0	0		286.65	36.25	0	0	0	19074.45	0	0
OPTIDXFINNIFTY31-JAN-2023CE18100	1177.85	0	0	0		1221.15	43.3	0	0	0	19074.45	0	0
OPTIDXNIFTY09-FEB-2023CE18100	559.9	0	0	0		587.65	27.75	0	0	0	18197.45	0	0
OPTSTKMETROPOLIS29-MAR-2023CE1280	160.05	0	0	0		151.05	9	0	0	0	1317.65	0	0
OPTSTKTRENT23-FEB-2023PE1280	47.55	0	0	0		48.5	0.95	0	0	0	1342.2	0	0
OPTSTKHDFCBANK25-JAN-2023PE1280	0.05	0	0	0		0.05	0	0	0	0	1628.7	0	0
OPTSTKINDIGO25-JAN-2023CE1280	733.95	0	0	0		768.2	34.25	0	0	0	2042.75	0	0
OPTSTKLT25-JAN-2023CE1280	812.05	0	0	0		814.85	2.8	0	0	0	2089.4	0	0
OPTIDXNIFTY12-JAN-2023PE18100	146.9	165.05	165.1	97.25	103.35	103.35	43.55	6728	1673450	33469	18197.45	30492389900	202944900
OPTSTKM&M25-JAN-2023PE1280	45.55	37	37	30.55	33.15	33.15	12.4	185	228200	326	1262.85	299783785	7687785
OPTSTKINFY29-MAR-2023PE1280	13.35	0	0	0		11.1	2.25	0	0	0	1524	0	0
OPTSTKKOTAKBANK25-JAN-2023CE1280	553.5	0	0	0		550.5	3	0	0	0	1825.05	0	0
OPTSTKMUTHOOTFIN23-FEB-2023CE1280	11.6	0	0	0		15.05	3.45	0	0	0	1091.65	0	0
OPTSTKULTRACEMCO29-MAR-2023PE7300	556.45	0	0	0		520	36.45	0	0	0	7017.8	0	0
OPTSTKBAJFINANCE25-JAN-2023PE7300	758.5	0	0	0		768.8	10.3	14	0	0	6553.85	0	0
OPTIDXMIDCPNIFTY03-JAN-2023PE7300	150.35	0	0	0		97.35	53	0	0	0	7212.65	0	0
OPTSTKATUL23-FEB-2023PE7300	84.7	0	0	0		85.55	0.85	0	0	0	8207.15	0	0
OPTSTKBAJFINANCE25-JAN-2023CE7300	26.45	27.1	27.1	15.65	19.9	19.9	6.55	513	152000	1216	6553.85	1112402200	2802200
OPTSTKMARUTI25-JAN-2023PE7300	14.6	0	0	0		10.45	4.15	0	0	0	8403.55	0	0
OPTIDXMIDCPNIFTY28-MAR-2023PE7300	376.5	0	0	0		357.3	19.2	0	0	0	7212.65	0	0
OPTSTKATUL29-MAR-2023PE7300	148.65	0	0	0		152.2	3.55	0	0	0	8207.15	0	0
OPTSTKMARUTI29-MAR-2023CE7300	1332	0	0	0		1328.15	3.85	0	0	0	8403.55	0	0
OPTIDXMIDCPNIFTY31-JAN-2023PE7300	268.35	0	0	0		243.1	25.25	0	0	0	7212.65	0	0
OPTSTKMARUTI23-FEB-2023CE7300	1231.2	0	0	0		1228	3.2	0	0	0	8403.55	0	0
OPTIDXMIDCPNIFTY17-JAN-2023CE7300	128.95	0	0	0		125.8	3.15	0	0	0	7212.65	0	0
OPTSTKATUL25-JAN-2023CE7300	1019.75	0	0	0		961.75	58	0	0	0	8207.15	0	0
OPTSTKMARUTI23-FEB-2023PE7300	59.55	0	0	0		53.45	6.1	0	0	0	8403.55	0	0
OPTSTKMARUTI25-JAN-2023CE7300	1145.7	0	0	0		1145	0.7	0	0	0	8403.55	0	0
OPTIDXMIDCPNIFTY10-JAN-2023CE7300	88.95	0	0	0		80.6	8.35	0	0	0	7212.65	0	0
OPTSTKULTRACEMCO23-FEB-2023PE7300	494.6	0	0	0		453.55	41.05	0	0	0	7017.8	0	0
OPTIDXMIDCPNIFTY24-JAN-2023CE7300	163	0	0	0		162.65	0.35	0	0	0	7212.65	0	0
OPTSTKBAJFINANCE29-MAR-2023PE7300	892.85	0	0	0		901.15	8.3	0	0	0	6553.85	0	0
OPTIDXMIDCPNIFTY03-JAN-2023CE7300	36.75	0	0	0		11.35	25.4	0	0	0	7212.65	0	0
OPTSTKMARUTI29-MAR-2023PE7300	113.75	0	0	0		107.55	6.2	0	0	0	8403.55	0	0
OPTSTKBAJFINANCE23-FEB-2023PE7300	826.55	0	0	0		835.15	8.6	0	0	0	6553.85	0	0
OPTIDXMIDCPNIFTY31-JAN-2023CE7300	193.65	0	0	0		194.8	1.15	0	0	0	7212.65	0	0
OPTSTKULTRACEMCO29-MAR-2023CE7300	338.15	0	0	0		354.85	16.7	0	0	0	7017.8	0	0
OPTSTKATUL29-MAR-2023CE7300	1229.6	0	0	0		1176.4	53.2	0	0	0	8207.15	0	0
OPTIDXMIDCPNIFTY07-FEB-2023PE7300	286.55	0	0	0		262.4	24.15	0	0	0	7212.65	0	0
OPTSTKULTRACEMCO25-JAN-2023CE7300	86.6	85.05	95	76.95	84.9	84.9	1.7	355	74000	740	7017.8	546398065	6198065
OPTSTKBAJFINANCE29-MAR-2023CE7300	290.7	103	133	103	133	272.05	18.65	4	250	2	6553.85	1854500	29500
OPTSTKATUL25-JAN-2023PE7300	25.95	0	0	0		23.65	2.3	0	0	0	8207.15	0	0
OPTIDXMIDCPNIFTY28-FEB-2023PE7300	331.15	0	0	0		309.7	21.45	0	0	0	7212.65	0	0
OPTIDXMIDCPNIFTY17-JAN-2023PE7300	223.4	0	0	0		192.95	30.45	0	0	0	7212.65	0	0
OPTIDXMIDCPNIFTY24-JAN-2023PE7300	247.9	0	0	0		220.4	27.5	0	0	0	7212.65	0	0
OPTSTKATUL23-FEB-2023CE7300	1119.05	0	0	0		1063.7	55.35	0	0	0	8207.15	0	0
OPTSTKULTRACEMCO23-FEB-2023CE7300	229.7	0	0	0		242.35	12.65	0	0	0	7017.8	0	0
OPTIDXMIDCPNIFTY28-MAR-2023CE7300	378.75	0	0	0		385.65	6.9	0	0	0	7212.65	0	0
OPTSTKULTRACEMCO25-JAN-2023PE7300	421.9	0	0	0		372.7	49.2	26	0	0	7017.8	0	0
OPTSTKBAJFINANCE23-FEB-2023CE7300	177.8	76.8	76.8	76	76	160	17.8	54	375	3	6553.85	2766193.75	28693.75
OPTIDXMIDCPNIFTY28-FEB-2023CE7300	295	0	0	0		300.15	5.15	0	0	0	7212.65	0	0
OPTIDXMIDCPNIFTY10-JAN-2023PE7300	192.95	0	0	0		157.15	35.8	0	0	0	7212.65	0	0
OPTSTKCANFINHOME23-FEB-2023PE570	56.2	0	0	0		49.05	7.15	0	0	0	546.35	0	0
OPTSTKHDFCLIFE29-MAR-2023PE570	33.3	0	0	0		31.05	2.25	0	0	0	570.3	0	0
OPTSTKLAURUSLABS25-JAN-2023CE570	0	0	0	0		0	0	0	0	0	373.4	0	0
OPTSTKHDFCBANK25-JAN-2023CE1830	4.45	0	0	0		3.35	1.1	0	0	0	1628.7	0	0
OPTSTKBERGEPAINT23-FEB-2023CE570	36.95	0	0	0		33.45	3.5	0	0	0	577.3	0	0
OPTSTKPERSISTENT25-JAN-2023CE4700	13.05	8	9.05	4	8	8	5.05	51	13650	78	4027.7	64245833.75	90833.75
OPTSTKSBIN25-JAN-2023CE570	49	0	0	0		49.8	0.8	80	0	0	612.2	0	0
OPTSTKDRREDDY25-JAN-2023CE4700	14.45	12.85	12.85	8.5	10.35	10.35	4.1	389	57500	460	4235.15	270813268.8	563268.75
OPTSTKPERSISTENT25-JAN-2023PE4700	819.3	0	0	0		674.4	144.9	0	0	0	4027.7	0	0
OPTSTKBRITANNIA29-MAR-2023CE4700	121.65	0	0	0		111.5	10.15	0	0	0	4292.15	0	0
OPTSTKIRCTC25-JAN-2023CE570	78.95	0	0	0		79.85	0.9	0	0	0	642.35	0	0
OPTSTKGUJGASLTD29-MAR-2023PE570		0	0	0		87.7		0	0	0	490.15	0	0
OPTSTKJINDALSTEL25-JAN-2023PE570	15.2	14	14	9.25	10.15	10.15	5.05	502	1842500	1474	594.6	1069652938	19427937.5
OPTSTKLTIM29-MAR-2023CE4700	268.6	0	0	0		242	26.6	0	0	0	4322.15	0	0
OPTSTKMFSL29-MAR-2023CE570	126.8	0	0	0		131.2	4.4	0	0	0	683.6	0	0
OPTSTKGUJGASLTD25-JAN-2023PE570	83.6	79.2	79.2	79.2	79.2	79.7	3.9	1	1250	1	490.15	811500	99000
OPTSTKLTTS25-JAN-2023PE4700	998.6	0	0	0		960.75	37.85	0	0	0	3723.55	0	0
OPTSTKNAUKRI23-FEB-2023PE4700	799	0	0	0		812.1	13.1	0	0	0	3911.45	0	0
OPTSTKICICIPRULI23-FEB-2023CE570	1.6	0	0	0		1.45	0.15	0	0	0	452.35	0	0
OPTSTKJUBLFOOD25-JAN-2023PE570	62.65	0	0	0		66.95	4.3	0	0	0	505.05	0	0
OPTSTKNAUKRI25-JAN-2023PE4700	767.45	0	0	0		784.1	16.65	0	0	0	3911.45	0	0
OPTSTKAPOLLOHOSP23-FEB-2023CE5150	87.25	0	0	0		74.9	12.35	0	0	0	4452.35	0	0
OPTSTKBERGEPAINT25-JAN-2023PE570	9.3	9.3	13	9.3	10.9	10.9	1.6	33	58300	53	577.3	33901340	670340
OPTSTKDRREDDY29-MAR-2023CE4700	102.95	0	0	0		97.4	5.55	0	0	0	4235.15	0	0
OPTSTKGUJGASLTD25-JAN-2023CE570	1.25	1.6	1.6	0.9	1.15	1.15	0.1	117	50000	40	490.15	28554937.5	54937.5
OPTSTKCANFINHOME25-JAN-2023PE570	46.65	0	0	0		38.2	8.45	1	0	0	546.35	0	0
OPTSTKSHREECEM25-JAN-2023PE25750	2516.5	0	0	0		2359	157.5	0	0	0	23454.55	0	0
OPTSTKLUPIN25-JAN-2023PE570	0.1	0	0	0		0.05	0.05	0	0	0	732.85	0	0
OPTSTKCONCOR25-JAN-2023CE570	171.75	0	0	0		172.8	1.05	0	0	0	740.25	0	0
OPTSTKSBIN25-JAN-2023PE570	2.4	2.3	2.45	2	2.2	2.2	0.2	895	1044000	696	612.2	597343500	2263500
OPTSTKLTIM23-FEB-2023CE4700	180.6	0	0	0		155.4	25.2	0	0	0	4322.15	0	0
OPTSTKBRITANNIA25-JAN-2023PE5150	818.8	0	0	0		836.65	17.85	0	0	0	4292.15	0	0
OPTSTKAUBANK29-MAR-2023CE570	113.5	0	0	0		114.4	0.9	0	0	0	657	0	0
OPTSTKAMBUJACEM25-JAN-2023CE570	5.85	5.9	6.6	4.9	5.15	5.15	0.7	310	676800	376	526.5	389649780	3873780
OPTSTKLTIM25-JAN-2023PE4700	400.4	0	0	0		423.95	23.55	38	0	0	4322.15	0	0
OPTSTKNAVINFLUOR25-JAN-2023CE4700	23.75	0	0	0		24.3	0.55	0	0	0	4122.3	0	0
OPTSTKDIVISLAB25-JAN-2023CE4700	0.05	0	0	0		0.05	0	0	0	0	3372.65	0	0
OPTSTKMRF25-JAN-2023PE71500	14.05	0	0	0		9.9	4.15	0	0	0	88053.25	0	0
OPTSTKICICIPRULI25-JAN-2023PE570	116.1	0	0	0		115.35	0.75	6	0	0	452.35	0	0
OPTSTKAPOLLOHOSP23-FEB-2023CE4550	269.85	0	0	0		247.2	22.65	0	0	0	4452.35	0	0
OPTSTKDIXON29-MAR-2023PE4550	715.45	0	0	0		717.55	2.1	0	0	0	3897.4	0	0
OPTSTKLTIM25-JAN-2023PE4550	296.5	273.25	273.25	273.25	273.25	313.7	17.2	1	150	1	4322.15	723487.5	40987.5
